月份/地点,白纸坊预测,白纸坊实际,朝外预测,朝外实际,朝阳门预测,朝阳门实际,大红门预测,大红门实际,德胜预测,德胜实际,东华门预测,东华门实际,东铁营预测,东铁营实际,广安门外预测,广安门外实际,建外预测,建外实际,劲松预测,劲松实际,酒仙桥预测,酒仙桥实际,六里屯预测,六里屯实际,卢沟桥乡预测,卢沟桥乡实际,马家堡预测,马家堡实际,南磨房预测,南磨房实际,前门预测,前门实际,曙光预测,曙光实际,王佐镇预测,王佐镇实际,西罗园预测,西罗园实际,西长安街预测,西长安街实际,香河园预测,香河园实际,亚运村预测,亚运村实际,右安门预测,右安门实际,月坛预测,月坛实际
11.0,1.3593594,1.3593594,756.225,756.225,39.446472,39.446472,2348.7234,2348.7234,1183.265,1183.265,483.68298,483.68298,627.0453,627.0453,580.3181,580.3181,774.88074,774.88074,769.4408,769.4408,586.76276,586.76276,528.32294,528.32294,2691.8325,2691.8325,356.2109,356.2109,223.70407,223.70407,45.60847,45.60847,36.31935,36.31935,701.50275,701.50275,583.9551,583.9551,662.3421,662.3421,239.0618,239.0618,266.80826,266.80826,189.89252,189.89252
12.0,1.3593594,1.3593594,589.5689,589.5689,51.32763,51.32763,2397.4966,2397.4966,1252.7264,1252.7264,518.0402,518.0402,429.57608,429.57608,632.97064,632.97064,746.45447,746.45447,567.35583,567.35583,572.0369,572.0369,408.0724,408.0724,2862.987,2862.987,297.6585,297.6585,248.92412,248.92412,32.810585,32.810585,37.765415,37.765415,435.75653,435.75653,565.2554,565.2554,810.92206,810.92206,195.89328,195.89328,278.22626,278.22626,162.03177,162.03177
13.0,1.3593594,1.3593594,756.225,756.225,39.446472,39.446472,2348.7234,2348.7234,1183.265,1183.265,483.68298,483.68298,627.0453,627.0453,580.3181,580.3181,774.88074,774.88074,769.4408,769.4408,586.76276,586.76276,528.32294,528.32294,2691.8325,2691.8325,356.2109,356.2109,223.70407,223.70407,45.60847,45.60847,36.31935,36.31935,701.50275,701.50275,583.9551,583.9551,662.3421,662.3421,239.0618,239.0618,266.80826,266.80826,189.89252,189.89252
14.0,1.3593594,1.3593594,349.81796,349.81796,63.7408,63.7408,2513.2466,2513.2466,1296.8909,1296.8909,594.91724,594.91724,259.75214,259.75214,679.712,679.712,691.903,691.903,453.9079,453.9079,524.22424,524.22424,260.5044,260.5044,3012.6667,3012.6667,267.86798,267.86798,264.69727,264.69727,35.12297,35.12297,39.465546,39.465546,510.73474,510.73474,515.66486,515.66486,1009.2784,1009.2784,125.1758,125.1758,259.06342,259.06342,116.94661,116.94661
15.0,1.3593594,1.3593594,349.81796,349.81796,63.7408,63.7408,2513.2466,2513.2466,1296.8909,1296.8909,594.91724,594.91724,259.75214,259.75214,679.712,679.712,691.903,691.903,453.9079,453.9079,524.22424,524.22424,260.5044,260.5044,3012.6667,3012.6667,267.86798,267.86798,264.69727,264.69727,35.12297,35.12297,39.465546,39.465546,510.73474,510.73474,515.66486,515.66486,1009.2784,1009.2784,125.1758,125.1758,259.06342,259.06342,116.94661,116.94661
16.0,1.3593594,1.3593594,589.5689,589.5689,51.32763,51.32763,2397.4966,2397.4966,1252.7264,1252.7264,518.0402,518.0402,429.57608,429.57608,632.97064,632.97064,746.45447,746.45447,567.35583,567.35583,572.0369,572.0369,408.0724,408.0724,2862.987,2862.987,297.6585,297.6585,248.92412,248.92412,32.810585,32.810585,37.765415,37.765415,435.75653,435.75653,565.2554,565.2554,810.92206,810.92206,195.89328,195.89328,278.22626,278.22626,162.03177,162.03177
17.0,1.3593594,1.3593594,376.35046,376.35046,68.38358,68.38358,2225.764,2225.764,1257.6271,1257.6271,673.9974,673.9974,191.9806,191.9806,675.91473,675.91473,866.09125,866.09125,529.2699,529.2699,671.0111,671.0111,425.86145,425.86145,2683.412,2683.412,258.79892,258.79892,363.6676,363.6676,42.764713,42.764713,10.624346,10.624346,515.74445,515.74445,403.9188,403.9188,1139.9684,1139.9684,257.98798,257.98798,137.66478,137.66478,80.22471,80.22471
18.0,1.3593594,1.3593594,379.7387,379.7387,65.20768,65.20768,1647.5164,1647.5164,1046.436,1046.436,659.07916,659.07916,157.52655,157.52655,556.6724,556.6724,916.7631,916.7631,731.0101,731.0101,800.55145,800.55145,575.62714,575.62714,2046.2993,2046.2993,236.44994,236.44994,447.9346,447.9346,39.103836,39.103836,2.92993,2.92993,341.4643,341.4643,256.24994,256.24994,1042.9685,1042.9685,389.29227,389.29227,6.3993993,6.3993993,63.09198,63.09198
19.0,1.3593594,1.3593594,379.7387,379.7387,65.20768,65.20768,1647.5164,1647.5164,1046.436,1046.436,659.07916,659.07916,157.52655,157.52655,556.6724,556.6724,916.7631,916.7631,731.0101,731.0101,800.55145,800.55145,575.62714,575.62714,2046.2993,2046.2993,236.44994,236.44994,447.9346,447.9346,39.103836,39.103836,2.92993,2.92993,341.4643,341.4643,256.24994,256.24994,1042.9685,1042.9685,389.29227,389.29227,6.3993993,6.3993993,63.09198,63.09198
20.0,1.3593594,1.3593594,227.73337,227.73337,30.744133,30.744133,2338.0518,2338.0518,951.93463,951.93463,490.81345,490.81345,257.45364,257.45364,459.18442,459.18442,683.5169,683.5169,671.3834,671.3834,878.32324,878.32324,674.3089,674.3089,1664.6678,1664.6678,419.31754,419.31754,451.5101,451.5101,40.798717,40.798717,2.92993,2.92993,712.37506,712.37506,289.42746,289.42746,902.8324,902.8324,426.64578,426.64578,6.3993993,6.3993993,279.44705,279.44705
21.0,1.3593594,1.3593594,227.73337,227.73337,30.744133,30.744133,2338.0518,2338.0518,951.93463,951.93463,490.81345,490.81345,257.45364,257.45364,459.18442,459.18442,683.5169,683.5169,671.3834,671.3834,878.32324,878.32324,674.3089,674.3089,1664.6678,1664.6678,419.31754,419.31754,451.5101,451.5101,40.798717,40.798717,2.92993,2.92993,712.37506,712.37506,289.42746,289.42746,902.8324,902.8324,426.64578,426.64578,6.3993993,6.3993993,279.44705,279.44705
22.0,1.3593594,1.3593594,324.54187,324.54187,49.770046,49.770046,1754.2251,1754.2251,904.07196,904.07196,559.1665,559.1665,209.00471,209.00471,442.46188,442.46188,823.6685,823.6685,746.60944,746.60944,855.4325,855.4325,649.1975,649.1975,1712.4772,1712.4772,306.36633,306.36633,466.81863,466.81863,30.842216,30.842216,2.92993,2.92993,224.94164,224.94164,230.68483,230.68483,894.309,894.309,436.8144,436.8144,6.3993993,6.3993993,148.51793,148.51793
23.0,32.180885,32.180885,91.02379,91.02379,31.197718,31.197718,2093.1936,2093.1936,960.929,960.929,512.5158,512.5158,71.66867,71.66867,536.94037,536.94037,345.59848,345.59848,658.01556,658.01556,763.85297,763.85297,416.1086,416.1086,1275.2308,1275.2308,281.73444,281.73444,410.62393,410.62393,54.894604,54.894604,6.96583,6.96583,1168.0742,1168.0742,283.81775,283.81775,881.78296,881.78296,293.04,293.04,6.3993993,6.3993993,273.1898,273.1898
24.0,1.3593594,1.3593594,349.81796,349.81796,63.7408,63.7408,2513.2466,2513.2466,1296.8909,1296.8909,594.91724,594.91724,259.75214,259.75214,679.712,679.712,691.903,691.903,453.9079,453.9079,524.22424,524.22424,260.5044,260.5044,3012.6667,3012.6667,267.86798,267.86798,264.69727,264.69727,35.12297,35.12297,39.465546,39.465546,510.73474,510.73474,515.66486,515.66486,1009.2784,1009.2784,125.1758,125.1758,259.06342,259.06342,116.94661,116.94661
25.0,16.109943,16.109943,306.54495,306.54495,8.796797,8.796797,492.71866,492.71866,1021.59735,1021.59735,106.83483,106.83483,7.3793793,7.3793793,858.09674,858.09674,201.58778,201.58778,874.4011,874.4011,1143.8763,1143.8763,261.58102,261.58102,743.3719,743.3719,137.36473,137.36473,203.59859,203.59859,10.712712,10.712712,38.39249,38.39249,397.57907,397.57907,172.61288,172.61288,383.53067,383.53067,328.90765,328.90765,183.01184,183.01184,166.4793,166.4793
26.0,16.109943,16.109943,306.54495,306.54495,8.796797,8.796797,492.71866,492.71866,1021.59735,1021.59735,106.83483,106.83483,7.3793793,7.3793793,858.09674,858.09674,201.58778,201.58778,874.4011,874.4011,1143.8763,1143.8763,261.58102,261.58102,743.3719,743.3719,137.36473,137.36473,203.59859,203.59859,10.712712,10.712712,38.39249,38.39249,397.57907,397.57907,172.61288,172.61288,383.53067,383.53067,328.90765,328.90765,183.01184,183.01184,166.4793,166.4793
27.0,1.3593594,1.3593594,589.5689,589.5689,51.32763,51.32763,2397.4966,2397.4966,1252.7264,1252.7264,518.0402,518.0402,429.57608,429.57608,632.97064,632.97064,746.45447,746.45447,567.35583,567.35583,572.0369,572.0369,408.0724,408.0724,2862.987,2862.987,297.6585,297.6585,248.92412,248.92412,32.810585,32.810585,37.765415,37.765415,435.75653,435.75653,565.2554,565.2554,810.92206,810.92206,195.89328,195.89328,278.22626,278.22626,162.03177,162.03177
28.0,31.561337,31.561337,18.944946,18.944946,30.66497,30.66497,1165.2838,1165.2838,910.7131,910.7131,316.01898,316.01898,7.3793793,7.3793793,624.0565,624.0565,44.046047,44.046047,665.91394,665.91394,724.37085,724.37085,67.208206,67.208206,889.7023,889.7023,98.288666,98.288666,262.06424,262.06424,37.070023,37.070023,31.924215,31.924215,1043.1967,1043.1967,177.46327,177.46327,732.5717,732.5717,122.17657,122.17657,29.919008,29.919008,226.96997,226.96997
29.0,1.3593594,1.3593594,155.16927,155.16927,20.793203,20.793203,2632.681,2632.681,975.0602,975.0602,525.119,525.119,271.20346,271.20346,481.3781,481.3781,570.39105,570.39105,675.8925,675.8925,851.07227,851.07227,661.648,661.648,1562.5437,1562.5437,459.8629,459.8629,444.33542,444.33542,55.979034,55.979034,2.92993,2.92993,1097.6969,1097.6969,327.166,327.166,909.53625,909.53625,405.8667,405.8667,6.3993993,6.3993993,329.73978,329.73978
30.0,1.3593594,1.3593594,349.81796,349.81796,63.7408,63.7408,2513.2466,2513.2466,1296.8909,1296.8909,594.91724,594.91724,259.75214,259.75214,679.712,679.712,691.903,691.903,453.9079,453.9079,524.22424,524.22424,260.5044,260.5044,3012.6667,3012.6667,267.86798,267.86798,264.69727,264.69727,35.12297,35.12297,39.465546,39.465546,510.73474,510.73474,515.66486,515.66486,1009.2784,1009.2784,125.1758,125.1758,259.06342,259.06342,116.94661,116.94661
31.0,45.309338,45.309338,30.012619,30.012619,39.362514,39.362514,1559.8525,1559.8525,936.0099,936.0099,458.9868,458.9868,7.3793793,7.3793793,575.35004,575.35004,162.45805,162.45805,680.9317,680.9317,717.38245,717.38245,201.14009,201.14009,1038.385,1038.385,150.41724,150.41724,358.99582,358.99582,51.365692,51.365692,26.799946,26.799946,1147.0159,1147.0159,225.50748,225.50748,826.0546,826.0546,203.1729,203.1729,6.3993993,6.3993993,242.8924,242.8924
32.0,58.415985,58.415985,501.88828,501.88828,23.96894,23.96894,501.2537,501.2537,1146.968,1146.968,468.3628,468.3628,24.494894,24.494894,899.2955,899.2955,398.9878,398.9878,1190.8435,1190.8435,1084.2035,1084.2035,306.41916,306.41916,503.72232,503.72232,152.01642,152.01642,265.59958,265.59958,52.116905,52.116905,70.75539,70.75539,872.39246,872.39246,235.78267,235.78267,295.89883,295.89883,409.3919,409.3919,218.82503,218.82503,255.07799,255.07799
33.0,42.81863,42.81863,395.5227,395.5227,33.76212,33.76212,550.981,550.981,950.09216,950.09216,646.5317,646.5317,56.059666,56.059666,694.6556,694.6556,359.0568,359.0568,1123.9064,1123.9064,838.1788,838.1788,227.28519,227.28519,529.6378,529.6378,140.60492,140.60492,284.7638,284.7638,64.88458,64.88458,65.55345,65.55345,737.07587,737.07587,212.60121,212.60121,254.00282,254.00282,352.7994,352.7994,198.85373,198.85373,259.45187,259.45187
34.0,1.3593594,1.3593594,589.5689,589.5689,51.32763,51.32763,2397.4966,2397.4966,1252.7264,1252.7264,518.0402,518.0402,429.57608,429.57608,632.97064,632.97064,746.45447,746.45447,567.35583,567.35583,572.0369,572.0369,408.0724,408.0724,2862.987,2862.987,297.6585,297.6585,248.92412,248.92412,32.810585,32.810585,37.765415,37.765415,435.75653,435.75653,565.2554,565.2554,810.92206,810.92206,195.89328,195.89328,278.22626,278.22626,162.03177,162.03177
35.0,1.3593594,1.3593594,324.54187,324.54187,49.770046,49.770046,1754.2251,1754.2251,904.07196,904.07196,559.1665,559.1665,209.00471,209.00471,442.46188,442.46188,823.6685,823.6685,746.60944,746.60944,855.4325,855.4325,649.1975,649.1975,1712.4772,1712.4772,306.36633,306.36633,466.81863,466.81863,30.842216,30.842216,2.92993,2.92993,224.94164,224.94164,230.68483,230.68483,894.309,894.309,436.8144,436.8144,6.3993993,6.3993993,148.51793,148.51793
36.0,140.02098,140.02098,313.7112,313.7112,75.90262,75.90262,449.34082,449.34082,115.79024,115.79024,879.6216,879.6216,247.07628,247.07628,88.897026,88.897026,299.6262,299.6262,910.8304,910.8304,544.89264,544.89264,246.08385,246.08385,771.9309,771.9309,167.36488,167.36488,488.15506,488.15506,120.27194,120.27194,154.26132,154.26132,460.83945,460.83945,130.27274,130.27274,30.49957,30.49957,403.93118,403.93118,163.50111,163.50111,183.73982,183.73982
37.0,6.007213,6.007213,122.932686,122.932686,38.09484,38.09484,170.02527,170.02527,187.30351,187.30351,720.97473,720.97473,148.9356,148.9356,86.59829,86.59829,215.90616,215.90616,926.7006,926.7006,381.47873,381.47873,141.42229,141.42229,298.98218,298.98218,156.0662,156.0662,335.032,335.032,86.04746,86.04746,44.812973,44.812973,97.61644,97.61644,43.300022,43.300022,50.643562,50.643562,267.86917,267.86917,140.76974,140.76974,178.20778,178.20778
38.0,11.4233,11.4233,121.42616,121.42616,23.683144,23.683144,2570.1519,2570.1519,996.3,996.3,562.68665,562.68665,233.30296,233.30296,520.3764,520.3764,484.77148,484.77148,678.1546,678.1546,818.67017,818.67017,588.8744,588.8744,1482.6566,1482.6566,412.26044,412.26044,439.15967,439.15967,61.284966,61.284966,2.92993,2.92993,1240.1249,1240.1249,330.17654,330.17654,932.9016,932.9016,367.46213,367.46213,6.3993993,6.3993993,317.39996,317.39996
39.0,194.86212,194.86212,418.72507,418.72507,95.97046,95.97046,410.07892,410.07892,91.21141,91.21141,1016.8598,1016.8598,199.57043,199.57043,71.1436,71.1436,348.5034,348.5034,1013.2912,1013.2912,632.20764,632.20764,271.13632,271.13632,868.8265,868.8265,158.94458,158.94458,542.24506,542.24506,143.17442,143.17442,210.45122,210.45122,563.9011,563.9011,150.65204,150.65204,10.367042,10.367042,463.20685,463.20685,183.63882,183.63882,209.43628,209.43628
40.0,58.415985,58.415985,501.88828,501.88828,23.96894,23.96894,501.2537,501.2537,1146.968,1146.968,468.3628,468.3628,24.494894,24.494894,899.2955,899.2955,398.9878,398.9878,1190.8435,1190.8435,1084.2035,1084.2035,306.41916,306.41916,503.72232,503.72232,152.01642,152.01642,265.59958,265.59958,52.116905,52.116905,70.75539,70.75539,872.39246,872.39246,235.78267,235.78267,295.89883,295.89883,409.3919,409.3919,218.82503,218.82503,255.07799,255.07799
41.0,194.86214,194.86214,418.725,418.725,95.97046,95.97046,410.07895,410.07895,91.21139,91.21139,1016.85974,1016.85974,199.57047,199.57047,71.14359,71.14359,348.5034,348.5034,1013.2912,1013.2912,632.2076,632.2076,271.13635,271.13635,868.8265,868.8265,158.94458,158.94458,542.24506,542.24506,143.17442,143.17442,210.45122,210.45122,563.9011,563.9011,150.65207,150.65207,10.367052,10.367052,463.20685,463.20685,183.63882,183.63882,209.4363,209.4363
42.0,303.8347,303.8347,764.92914,764.92914,130.9461,130.9461,318.1611,318.1611,234.0119,234.0119,1271.1173,1271.1173,36.406265,36.406265,194.10495,194.10495,512.73486,512.73486,1386.1888,1386.1888,1023.4349,1023.4349,401.9463,401.9463,1162.4518,1162.4518,148.25858,148.25858,631.27747,631.27747,193.77165,193.77165,339.972,339.972,740.52386,740.52386,218.12822,218.12822,33.124893,33.124893,673.6269,673.6269,269.57718,269.57718,293.35483,293.35483
43.0,16.10994,16.10994,306.54495,306.54495,8.796797,8.796797,492.71866,492.71866,1021.59735,1021.59735,106.83483,106.83483,7.3793793,7.3793793,858.0967,858.0967,201.5878,201.5878,874.4011,874.4011,1143.8761,1143.8761,261.581,261.581,743.3718,743.3718,137.36475,137.36475,203.59859,203.59859,10.712712,10.712712,38.39249,38.39249,397.5791,397.5791,172.61288,172.61288,383.53067,383.53067,328.90762,328.90762,183.01184,183.01184,166.4793,166.4793
44.0,1.3593594,1.3593594,756.22504,756.22504,39.446472,39.446472,2348.7234,2348.7234,1183.265,1183.265,483.68295,483.68295,627.04535,627.04535,580.3181,580.3181,774.88074,774.88074,769.4408,769.4408,586.7628,586.7628,528.32294,528.32294,2691.8323,2691.8323,356.211,356.211,223.70407,223.70407,45.608475,45.608475,36.319344,36.319344,701.5028,701.5028,583.9551,583.9551,662.3421,662.3421,239.06181,239.06181,266.80826,266.80826,189.89252,189.89252
45.0,313.332,313.332,842.16003,842.16003,131.5399,131.5399,353.4743,353.4743,286.60748,286.60748,1276.9731,1276.9731,37.142696,37.142696,230.22844,230.22844,552.1893,552.1893,1442.1061,1442.1061,1100.9352,1100.9352,447.02148,447.02148,1229.7114,1229.7114,159.5362,159.5362,632.3202,632.3202,196.9839,196.9839,353.90842,353.90842,746.0059,746.0059,237.46321,237.46321,37.742573,37.742573,715.50214,715.50214,283.61877,283.61877,315.61243,315.61243
46.0,242.7889,242.7889,540.2933,540.2933,113.499146,113.499146,347.51382,347.51382,92.53024,92.53024,1141.4785,1141.4785,147.45465,147.45465,75.63424,75.63424,406.49216,406.49216,1144.2021,1144.2021,744.5093,744.5093,303.053,303.053,968.96545,968.96545,149.82886,149.82886,586.0492,586.0492,165.87042,165.87042,264.46976,264.46976,643.14435,643.14435,171.22165,171.22165,7.687688,7.687688,531.5641,531.5641,210.26047,210.26047,240.83875,240.83875
47.0,1.3593594,1.3593594,349.81796,349.81796,63.740803,63.740803,2513.2466,2513.2466,1296.891,1296.891,594.9172,594.9172,259.75214,259.75214,679.71204,679.71204,691.9031,691.9031,453.9079,453.9079,524.22424,524.22424,260.50443,260.50443,3012.6667,3012.6667,267.86798,267.86798,264.69727,264.69727,35.12297,35.12297,39.465553,39.465553,510.73474,510.73474,515.66486,515.66486,1009.2783,1009.2783,125.17581,125.17581,259.06342,259.06342,116.94661,116.94661
48.0,254.22107,254.22107,894.6435,894.6435,106.026596,106.026596,1053.5017,1053.5017,559.29956,559.29956,1145.2449,1145.2449,231.6268,231.6268,341.83514,341.83514,600.71954,600.71954,1388.5583,1388.5583,1004.5152,1004.5152,512.8475,512.8475,1444.7394,1444.7394,239.64545,239.64545,525.3806,525.3806,171.87877,171.87877,285.37317,285.37317,1212.1959,1212.1959,328.1103,328.1103,176.1258,176.1258,624.1123,624.1123,265.83105,265.83105,334.79333,334.79333
